Price,Close,High,Low,Open,Volume,MA20,Days,Predicted
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
2023-04-20,164.1189727783203,165.3204450523275,163.04553091898333,163.56748026442403,52456400,160.67411727905272,55,159.9060062988258
2023-04-21,162.5137176513672,163.92199192078084,161.99176837404192,162.54326081596733,58337300,160.97399215698243,56,160.06808623004085
2023-04-24,162.81903076171875,163.08493430890758,161.40089854610392,162.49404087672,41949600,161.2241340637207,57,160.2301661612559
2023-04-25,161.2827606201172,163.78417796430023,161.2433597017252,162.68119268208375,48714100,161.49446563720704,58,160.39224609247097
2023-04-26,161.27285766601562,162.76977657727082,160.32744626830737,160.58349205788602,45498800,161.79532470703126,59,160.55432602368606
2023-04-27,165.85223388671875,165.9999497127407,162.6811372537476,162.6811372537476,64902300,162.1715232849121,60,160.71640595490112
2023-04-28,167.10296630859375,167.27039764589344,165.33031595199535,165.93105213681218,55275900,162.53196411132814,61,160.87848588611618
2023-05-01,167.01434326171875,167.86128258741087,166.07877442017465,166.70905380019818,52472900,162.76290130615234,62,161.04056581733124
2023-05-02,165.9803009033203,167.76282424517206,164.99548835131355,167.5067633643402,48425700,162.8796028137207,63,161.2026457485463
2023-05-03,164.90682983398438,168.32412999077732,164.62124085601573,166.9256982160475,65136000,162.96922073364257,64,161.3647256797614
2023-05-04,163.27206420898438,164.50307988258416,161.81454585901537,162.38573893481126,81235400,163.069181060791,65,161.52680561097645
2023-05-05,170.93389892578125,171.65280778469676,168.1665634032941,168.38322333782398,113453200,163.5079147338867,66,161.6888855421915
2023-05-08,170.86492919921875,171.2096195052504,169.49604074216262,169.86041647416434,55962800,164.07270431518555,67,161.85096547340657
2023-05-09,169.16123962402344,170.9043468501181,168.993823309898,170.42179836441701,45326900,164.61287307739258,68,162.01304540462166
2023-05-10,170.92404174804688,171.38690478906514,169.28924951921832,170.39224965147537,53724500,165.27565155029296,69,162.17512533583673
2023-05-11,171.11114501953125,171.9383837832071,169.55513971049686,171.2096322648924,49514700,165.67893142700194,70,162.3372052670518
2023-05-12,170.1841583251953,171.653548851867,168.6358569767775,171.21962961924467,45533100,166.05309600830077,71,162.49928519826685
2023-05-15,169.69110107421875,170.8153397179057,169.0993901889802,170.766027969497,37266700,166.40162200927733,72,162.6613651294819
2023-05-16,169.69110107421875,170.74630026056693,169.4248296710781,169.61220528633143,42110300,166.68909072875977,73,162.823445060697
2023-05-17,170.302490234375,170.53916250241704,168.06386972955488,169.3360433616003,57951600,166.95000915527345,74,162.98552499191206
2023-05-18,172.62986755371094,172.81724313624747,170.19401507639674,170.60820660461047,65496700,167.37555389404298,75,163.14760492312712
2023-05-19,172.73834228515625,173.9513327998332,172.5213826746833,173.9513327998332,55809500,167.88678512573242,76,163.30968485434218
2023-05-22,171.79161071777344,172.2945693897219,171.05197977463047,171.57465110395842,43570900,168.33541412353514,77,163.47176478555724
2023-05-23,169.18807983398438,170.98292448804304,168.9119522022565,170.73638088486976,50747300,168.7306800842285,78,163.63384471677233
2023-05-24,169.46421813964844,170.03620114077688,168.16247565777167,168.7245872835419,45143500,169.14024810791017,79,163.7959246479874
2023-05-25,170.59835815429688,171.49576564962197,169.31632809947834,170.02637505144457,56058300,169.37755432128907,80,163.95800457920245
2023-05-26,173.00462341308594,173.33993425328168,170.71670589408566,170.92380920574092,54835000,169.67263717651366,81,164.1200845104175
2023-05-30,174.84877014160156,176.51540772383512,174.1288668535482,174.51347436884586,55964400,170.06435852050782,82,164.28216444163257
2023-05-31,174.79945373535156,176.87042648421155,174.3162227478627,174.87834951174753,99625300,170.50531616210938,83,164.44424437284766
2023-06-01,177.60020446777344,177.6297885060057,174.4838886927619,175.24324745233199,68901800,171.13998489379884,84,164.60632430406272
2023-06-02,178.44830322265625,179.26683000310032,176.7816656255451,178.52719900186148,61996900,171.89879684448243,85,164.76840423527779
2023-06-05,177.09722900390625,182.39298156722955,175.57851175717974,180.10506441660397,121946500,172.20696334838868,86,164.93048416649285
2023-06-06,176.7323760986328,177.62978364684957,174.97697127382227,177.48186345973468,64848400,172.50033569335938,87,165.0925640977079
2023-06-07,175.36158752441406,178.70471906299082,174.86850018805862,175.9730110061888,61944600,172.81035308837892,88,165.254644028923
2023-06-08,178.07357788085938,178.33983422301452,175.00657387447097,175.44047811466785,50214900,173.16782989501954,89,165.41672396013806
2023-06-09,178.4581756591797,179.71060666093933,178.13273621096323,178.99070336218668,48900000,173.53518142700196,90,165.57880389135312
2023-06-12,181.24903869628906,181.34766218390052,178.468033910057,178.76388932505995,54274900,174.08842544555665,91,165.74088382256818
2023-06-13,180.77566528320312,181.60404834381112,179.91769818813273,180.2727216495119,54929100,174.64265365600585,92,165.90296375378327
2023-06-14,181.4068145751953,181.84073380664427,179.50350482104812,180.83483150172444,57462900,175.2284393310547,93,166.06504368499833
2023-06-15,183.4383544921875,183.9413132306641,181.23918907707676,181.4167083517838,65433200,175.8852325439453,94,166.2271236162134
2023-06-16,182.36341857910156,184.4048073735327,181.7224110612984,184.14839232814637,101256200,176.37191009521484,95,166.38920354742845
2023-06-20,182.4521484375,183.52709013546678,181.8604527350327,181.8604527350327,49799100,176.85760040283202,96,166.5512834786435
2023-06-21,181.4166717529297,182.8466218007744,180.06560242478363,182.34366316376426,49515700,177.33885345458984,97,166.7133634098586
2023-06-22,184.41464233398438,184.46395407144706,181.1306792503188,181.19971869233248,51245300,178.10018157958984,98,166.87544334107366
2023-06-23,184.0990753173828,184.96691381940127,182.45216546765664,182.98470820219737,53117000,178.83192443847656,99,167.03752327228872
2023-06-26,182.70858764648438,185.45015206010262,182.66913223239737,184.2470177435845,48088700,179.43743591308595,100,167.19960320350378
2023-06-27,185.45999145507812,185.78543087633778,183.10303478095216,183.31999439512526,50730800,180.06020431518556,101,167.36168313471887
2023-06-28,186.633544921875,187.27455239917202,185.00636283468697,185.33178721386028,51216800,180.64944305419922,102,167.52376306593393
2023-06-29,186.96884155273438,187.4422162021352,186.32783407243755,186.4658979165552,46347300,181.25791244506837,103,167.685842997149
2023-06-30,191.2882843017578,191.79122791985353,188.6157445714927,188.98063939826477,85213200,181.94231643676758,104,167.84792292836406
2023-07-03,189.79917907714844,191.19954526937022,189.10884478636748,191.10092178559267,31458200,182.50986022949218,105,168.01000285957912
2023-07-05,188.68478393554688,190.311965971159,187.98459336367247,188.92147125163748,46920300,183.08923797607423,106,168.1720827907942
2023-07-06,189.1581573486328,189.36526064633148,186.5842409083175,187.21539208287066,45094300,183.7105270385742,107,168.33416272200927
2023-07-07,188.0437774658203,190.0062704618662,187.60987325439862,188.76369580404943,46815000,184.34463653564453,108,168.49624265322433
2023-07-10,186.00238037109375,187.36330604998784,184.45407912216882,186.6433878022031,59922200,184.74107666015624,109,168.6583225844394
2023-07-11,185.47972106933594,186.68285528837708,184.02018687082855,186.5447914459214,46638100,185.09215393066407,110,168.82040251565445
2023-07-12,187.1463623046875,189.04967210294507,185.86433228601203,187.05759515232103,60750200,185.38702011108398,111,168.98248244686954
2023-07-13,187.90574645996094,188.5467691314798,187.1562590025009,187.8663060876036,41342300,185.74352416992187,112,169.1445623780846
2023-07-14,188.0536346435547,188.53685056119244,187.00829198764853,187.59998771190843,41616200,186.07586517333985,113,169.30664230929966
2023-07-17,191.3080291748047,191.6334686208352,189.1581605746784,189.2469126832782,50520200,186.4693489074707,114,169.46872224051472
2023-07-18,191.05157470703125,191.64328540459255,189.75968856677812,190.67683864321535,48288200,186.90375671386718,115,169.63080217172978
2023-07-19,192.4026641845703,195.48938034906212,189.9865244553515,190.4303150490968,80507300,187.4012825012207,116,169.79288210294487
2023-07-20,190.45993041992188,193.75375040663724,189.8386355247165,192.39282446393295,59581200,187.85344543457032,117,169.95496203415993
2023-07-21,189.28636169433594,192.2744696321092,188.5861710830146,191.41650251566858,71951700,188.0970314025879,118,170.117041965375
2023-07-24,190.08514404296875,192.21528467718613,189.59205676918674,190.73602285584008,45377800,188.39633483886718,119,170.27912189659006
2023-07-25,190.94313049316406,191.75180092732498,190.25281124926505,190.65714646634552,37283200,188.80806198120118,120,170.44120182780512
2023-07-26,191.81097412109375,192.93521264770516,190.64729522856234,190.9924473358141,47471900,189.12561111450196,121,170.6032817590202
2023-07-27,190.54867553710938,194.4736466049838,189.88794029801272,193.3099676892758,47460200,189.32136764526368,122,170.76536169023527
2023-07-28,193.12257385253906,193.91151654263126,191.4559363697747,191.97860770429688,48291400,189.6290542602539,123,170.92744162145033
2023-07-31,193.73397827148438,193.7734336784224,192.560428204252,193.3493708168966,38824100,189.75133895874023,124,171.0895215526654
2023-08-01,192.90562438964844,194.01013518521242,192.5801849485631,193.52691923606866,35175100,189.90666122436522,125,171.25160148388048
2023-08-02,189.91749572753906,192.48154051645844,189.19759252290805,192.34347668203839,50389300,189.96829681396486,126,171.41368141509554
2023-08-03,188.52700805664062,189.71041463976601,188.0536484329567,188.92148694956984,61235200,189.93673934936524,127,171.5757613463106
2023-08-04,179.47393798828125,184.7894189873242,179.40489853673822,182.95513345446872,115956800,189.50824737548828,128,171.73784127752566
2023-08-07,176.37734985351562,180.59817633552169,174.8980878140883,179.61200164257014,97576100,189.02699584960936,129,171.89992120874075
2023-08-08,177.314208984375,177.77771228390873,175.12490000933562,177.20572916857282,67823000,188.61872024536132,130,172.0620011399558
2023-08-09,175.72645568847656,178.42856448196,174.56276182695083,178.3693964131728,60378500,188.04772491455077,131,172.22408107117087
2023-08-10,175.50950622558594,178.25107058876787,175.14462641506705,176.9986245515979,54686900,187.42791290283202,132,172.38616100238593
2023-08-11,175.56875610351562,176.38838822312198,174.34425781198718,175.10464195853916,52036700,186.80366897583008,133,172.548240933601
2023-08-14,177.2178955078125,177.44501774834183,175.09474782272636,175.74650562753334,43675600,186.09916229248046,134,172.71032086481608
2023-08-15,175.23300170898438,177.23763842738072,174.8380051896738,176.64514364841483,43622600,185.30823364257813,135,172.87240079603114
2023-08-16,174.36399841308594,176.30937200366554,174.29486573787133,174.91699954220002,46964900,184.40630035400392,136,173.0344807272462
2023-08-17,171.82608032226562,175.2922216904398,171.3125728746346,174.92684921501044,66062900,183.4746078491211,137,173.19656065846127
2023-08-18,172.30996704101562,172.9123464424467,169.81157749118245,170.14732599213767,61172200,182.62578811645508,138,173.35864058967633
2023-08-21,173.6431121826172,173.92949746098708,171.56935789788312,172.88274314562352,46311900,181.8036865234375,139,173.52072052089142
